0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.0,0.0,0.0,0.2451872046301279,-0.2648043970925889,-0.014229536583773308,0.3225849310924983,-0.5860597746102232,-0.0005044399638594489,0.23522698907349715,-0.8835060893990848,-0.008097561275206633,0.11021083218678525,-1.0,-6.90049265469362e-05,0.24322260853043973,-0.6921416613462668,0.2656533290372334,0.32097714614410405,-0.8331855515067825,0.22659917948873418,0.33749963721658227,-0.7328577782772456,0.1771221797541061,0.31824972643207705,-0.736024756797875,0.158612550452937,0.10571125042333203,-0.713220762973046,0.24549746355747715,0.2004065918979573,-0.9135377454607853,0.17408915789860985,0.2115696981535226,-0.7010198547107688,0.0949613929235076,0.16421272592893268,-0.635135336385746,0.08127139533122045,-0.0036328661292846756,-0.7202472996079703,0.20113424871340133,0.07182486488827312,-0.92175990441934,0.10160630173411524,0.09946919004326106,-0.6137973179491817,0.06199215055302712,0.057204350066708945,-0.5031035200131664,0.08569544063139495,-0.11995279317309462,-0.7505578478045923,0.1571601206731937,-0.02486902565599247,-0.8821258096804898,0.10791758957687314,-0.005967183641296428,-0.676764218937086,0.11144226873528473,-0.035892253807802706,-0.5639919706308844,0.14264090565569343
0.0,0.0,0.0,0.19976910190486993,-0.17687747196344258,-0.06362619745696453,0.30463170746134016,-0.5243946928812334,-0.09211687921201048,0.2096648545167229,-0.8676610249694189,-0.11842403644939355,0.06365290611499969,-1.0,-0.12864923110860105,0.22015777004315287,-0.6660794407221337,-0.019805473303246668,0.3021653794879,-0.972270920081726,-0.09490122740302095,0.28212992864748165,-0.7228712189151064,-0.12160070907631783,0.22852571351075057,-0.6100384985861074,-0.12736521012906807,0.09522685866432322,-0.7085478113727257,-0.024416177653178047,0.17279736605913468,-0.9973523398179236,-0.12088537844314617,0.16327876344764644,-0.6673561664261237,-0.14721574672807466,0.10538996475542169,-0.5501922567525517,-0.13777652616161173,-0.024924335134041766,-0.7168899327139417,-0.0394969358285971,0.045026860522256705,-0.9747452781066629,-0.15488990424315055,0.062192276486534415,-0.6144028578166018,-0.130085180137613,0.01374188485882356,-0.4614662758568314,-0.07675043096099506,-0.15895187779080372,-0.7055807860706633,-0.05518264423160512,-0.07094041402630613,-0.9138411688354017,-0.1286528000203774,-0.03852272874585763,-0.6704926100695691,-0.09134695210126027,-0.07588440651647602,-0.5331795692187028,-0.04117850668196641
0.0,0.0,0.0,0.19026128258590622,-0.1890366657082103,-0.054357555870020974,0.30014351778692044,-0.5264849902704319,-0.08151655868930313,0.20539128049805194,-0.8546076353635096,-0.1098361503764471,0.05555906606591332,-0.9913913872407768,-0.12356359640635407,0.23333677653473217,-0.6835186830579765,-0.008905566720126509,0.30666129958954186,-0.9764530980091437,-0.08421692376613335,0.2894720653140142,-0.730445584031539,-0.11416631993340108,0.2481739108455935,-0.6142663636231656,-0.12329213096138679,0.10397639627996381,-0.7311910075416556,-0.021051660112647395,0.17433322091576695,-1.0,-0.1086745921290206,0.16381373582512493,-0.6741809924211621,-0.12936570845007722,0.11214555696985604,-0.5660140564084123,-0.11958037987205222,-0.022055323856069446,-0.7359121275506628,-0.04457215548610228,0.04598501653833343,-0.9528464535147444,-0.15624542224588508,0.06005698724612439,-0.5900579074060128,-0.12991679910065743,0.012026834410804703,-0.4458382505138952,-0.0779351940472772,-0.15919058516633325,-0.7148433905625435,-0.06837335152162316,-0.07715827888531769,-0.9137704695102775,-0.13587521299149974,-0.045718577505923855,-0.674331288684446,-0.09343473119954214,-0.08242742147490245,-0.5402680662845166,-0.04172338721045788
0.0,0.0,0.0,0.19630274304315745,-0.20834613312313036,-0.04778439427169483,0.2946062518834645,-0.5418160849075624,-0.07057166114750865,0.2080846523715619,-0.858493423837722,-0.09667628253899285,0.06971483434891125,-1.0,-0.1075003487309132,0.25494957341459606,-0.6822130526743314,0.009046084502593935,0.3161016993890134,-0.9831887982005452,-0.07659156608892202,0.29055273863460096,-0.7449703424892405,-0.1166025787753436,0.25982605464745534,-0.626632780498478,-0.13003691054656905,0.12559151876848856,-0.7241405027731225,-0.005727303742492827,0.1847939957370101,-0.9978168379002422,-0.10350237065778149,0.16779471424747738,-0.6800012489974044,-0.12781292015935627,0.12856136952116112,-0.5698270980994236,-0.11714431876351182,-0.0021711438693377987,-0.7247483781285728,-0.03374314186425794,0.04750424597341545,-0.9422589173865717,-0.1492427868771809,0.058347497810042545,-0.5921538252623428,-0.12087069325314419,0.02603845092423,-0.4580922620454961,-0.0656280477081618,-0.13789650191994038,-0.6983562318062805,-0.06234191812760141,-0.06574814439083915,-0.8776336351406767,-0.12740355620566846,-0.043920229950306304,-0.6441679402808514,-0.08348602193321339,-0.07770931629634979,-0.5367952725897523,-0.030638128139326485
0.0,0.0,0.0,-0.13547663458034429,-0.3114751269508079,0.0077742250803820466,-0.15038877088458574,-0.5912012560552101,-0.0005234642403672726,-0.06732860079945235,-0.7479627134152917,-0.006844943693380431,0.03687130542780691,-0.7506346688948099,-0.010802913358154236,-0.009963523993220208,-0.8063933482658286,-0.05210321314568973,-0.06850927453275404,-1.0,-0.03403429301940305,-0.09217338193773536,-0.8593063768869493,-0.010750723179997382,-0.08408576686461873,-0.7283848723907395,0.0005812460274249981,0.12090348786914502,-0.7569608095788968,-0.05562635704711255,0.051275979079369656,-0.87986372300486,-0.02525349865019502,0.01178743785853031,-0.7598502814885117,-0.004579374303538994,0.009154762485908545,-0.6477512138801821,-0.0021126063400564374,0.21896979405190195,-0.6492963071023201,-0.04943697655456726,0.14539792678233485,-0.7309453450235169,-0.02585949150598367,0.10615823525605295,-0.6358713655967568,-0.009125849336121048,0.09882375379319819,-0.5289488711510321,-0.009746046285839105,0.2904891054466523,-0.530933992391466,-0.040464771487433465,0.23072567159333054,-0.6271296118648628,-0.021837159956338042,0.19144783522335737,-0.5394995532739288,0.004339594901595121,0.1840693055481448,-0.4421119074351793,0.020770084101410527
0.0,0.0,0.0,-0.13113642403115292,-0.3124464741623956,0.01615499383855135,-0.14521398561880297,-0.5808763492883965,0.010564713101910242,-0.0763492883964842,-0.7558901126747614,0.007144226020992744,0.0187693346145523,-0.789486903198824,0.006496133630547617,-0.012440307268301379,-0.7920012019837216,-0.05523373429840752,-0.06423392038427599,-1.0,-0.02634560042578864,-0.09156851026899993,-0.8631620020653489,0.009837527666768589,-0.0865764655623815,-0.7356223349206545,0.02934155310688861,0.11726136082048844,-0.7463995990397585,-0.05920015093489378,0.047592500608280006,-0.8834463743708366,-0.018704829154769346,0.0072062960624941835,-0.7689224417761104,0.008893482174431797,0.0051748090225024355,-0.6623147829421466,0.013963086086036658,0.21716392389379935,-0.6412150351120525,-0.05061881268523773,0.14370724520355796,-0.7389242021440608,-0.01637231884484367,0.10434541782949995,-0.6504799525485531,0.004016973878277359,0.09620332361954076,-0.5459205995566564,0.0025625416894448196,0.29051094399451033,-0.5236056372139543,-0.037977075734665945,0.23288210356121314,-0.6361680489853216,-0.011566282205363664,0.19379094677521896,-0.5563762881800822,0.017219559187446186,0.18468255632336503,-0.458912675658372,0.033579502295045034
0.0,0.0,0.0,-0.12915050968073907,-0.30874982764013276,0.012252042540910509,-0.14281329418662397,-0.56902724014578,0.001191798865571759,-0.0716974448140139,-0.7399248230718957,-0.006756001550144827,0.023625689299338924,-0.7722197372506948,-0.01182712048938335,-0.009634664343872229,-0.7915608124847959,-0.07092586388085381,-0.06659648957601154,-1.0,-0.045353275293487254,-0.0886327686655927,-0.854572665238462,-0.010222126950776421,-0.0797500978107214,-0.724777781888257,0.008716600097335244,0.12177900045850527,-0.7468021779560978,-0.07341123711423524,0.04737536559910048,-0.8765481839715973,-0.036704957806051305,0.010592256529776498,-0.7602636237162693,-0.0092668031188158,0.009820084324612765,-0.6538186538778448,-0.00461788615535385,0.2202650362264007,-0.6393886297418582,-0.06254682715671143,0.14146132020371535,-0.7249006478488929,-0.030334372460731816,0.10421073754328615,-0.6346082918828873,-0.008976297043620936,0.09664170111061411,-0.5302385908978295,-0.009902571932105503,0.29124793028029355,-0.5219029874589279,-0.0478586310610688,0.23138283620823988,-0.6231470053103655,-0.02274845036627076,0.19267490182494068,-0.5421229578858984,0.006292131729434649,0.1830841822407119,-0.4461386345062773,0.022797835474772526
0.0,0.0,0.0,-0.12969869719593968,-0.32047615105636085,0.013308649026901542,-0.1403209242905949,-0.5946581230045709,0.006481411814567749,-0.06371881984701058,-0.7618736841634244,0.0018614760374606764,0.03541286784693898,-0.7828845598813314,-0.00015976331694424382,-0.007075593063345855,-0.7805859150391871,-0.05896839165943658,-0.062238818325618235,-1.0,-0.033426720751142974,-0.08746663564219537,-0.8574446425734799,0.00020317552200424614,-0.07840920531860864,-0.7300466038271967,0.01795315448629491,0.12151673867177974,-0.7353218080405586,-0.06236445259567458,0.051240717828704645,-0.8867459878870322,-0.027537292833817225,0.012119008678648378,-0.7728290514342478,-0.001882108953346646,0.010603433424542296,-0.6646717036685692,0.0029468959162275207,0.21963491058463974,-0.6355186941084081,-0.0535044676753575,0.14394989249573228,-0.7366275206450703,-0.02273618656624011,0.10469595645238154,-0.6461100458878779,-0.0028723253553264694,0.09667307292167739,-0.5421172859255547,-0.003782493211536435,0.2913772851648585,-0.5241429303358921,-0.0410437365176898,0.23203627178331793,-0.6340921650531705,-0.01668457584803106,0.19208428513577308,-0.5505849529822646,0.011418015776704097,0.18360520763649463,-0.4531129253466202,0.02751077400508746
0.0,0.0,0.0,-0.12162162461921497,-0.31551526678188097,0.021633531472247253,-0.12598619247353832,-0.586953633232116,0.019430196992649213,-0.04965439037683327,-0.7420297724927969,0.01795777609655969,0.04869168329776419,-0.7528353830786707,0.018079759082930285,-8.185228391163414e-05,-0.7881347905258088,-0.04963807273380667,-0.0546569180374706,-1.0,-0.01918172899048212,-0.07869021261851668,-0.8594361154015165,0.018556861613563336,-0.07175872164921926,-0.7328658658452157,0.03951284513197378,0.1292516327756065,-0.7419064395121604,-0.05493266359549827,0.05758984730001701,-0.8846980815288675,-0.01555888333871279,0.01776660386888462,-0.7673347720702262,0.012138803444206302,0.01416931799301749,-0.6590408731265199,0.018831083747907113,0.22764517633843456,-0.6363677904829972,-0.04722512521642636,0.14978701769539904,-0.7269869198275734,-0.012482738574075815,0.11028053594834744,-0.635041295475432,0.006244519654740581,0.1010982180824339,-0.531929599937535,0.0046150024907436514,0.29828525010752815,-0.5202291597763237,-0.034991435587199464,0.23596238876463166,-0.6224806299564719,-0.006147949836012884,0.19688357965547065,-0.539443817058149,0.022060159120994925,0.187808623592845,-0.4433494575677982,0.0379233802529255
0.0,0.0,0.0,-0.11923277285358518,-0.3247925594158537,0.016338108767322765,-0.1185633702261854,-0.5993825807742513,0.009942960912934345,-0.03765251289669196,-0.7505760607350489,0.003831658880645916,0.06168431096178378,-0.7615040974043974,-0.00021820820003197464,0.00261601040022566,-0.7933930115783832,-0.05064305163969442,-0.053388238677822344,-1.0,-0.032235441887909624,-0.07240317315901536,-0.8567739845454632,-0.005869337418721974,-0.06181570975623862,-0.7280924639800008,0.00865157877516016,0.131754213790935,-0.7418412538591471,-0.05810931242331428,0.0630297637104006,-0.8822919406449709,-0.02846988072808592,0.026406061273495846,-0.7664748716978298,-0.006572675155835309,0.023499333810327944,-0.6560101431892327,-0.0023727835851150595,0.23022176704123817,-0.634588372779931,-0.05447392961962741,0.15502731122834829,-0.7253665483486629,-0.028443652556516767,0.11685518589827251,-0.6328378660747147,-0.010192524636078846,0.10789835272887377,-0.5275036732942918,-0.00990282633618647,0.3012263075010985,-0.5169583106856912,-0.04732937637663647,0.24040085274050688,-0.6171043561248568,-0.024318333878432956,0.20049107252659495,-0.5345008252863575,0.0041868626925293745,0.1904653223513781,-0.4384957253291008,0.0217322383987702
